p,sig_eq
0.0,0.0
0.024331662489557218,0.08983998457682667
0.0486633249791144,0.17967996915365336
0.07299498746867163,0.26951995373048
0.09732664995822883,0.3593599383073067
0.12165831244778612,0.44919992288413335
0.14598997493734325,0.53903990746096
0.17032163742690054,0.6288798920377866
0.19465329991645766,0.7187198766146135
0.21898496240601484,0.8085598611914401
0.24331662489557224,0.8983998457682667
0.26764828738512936,0.9882398303450933
0.2919799498746865,1.07807981492192
0.31631161236424366,1.1679197994987467
0.3406432748538011,1.2577597840755732
0.36497493734335834,1.3475997686524002
0.3893065998329153,1.437439753229227
0.41363826232247264,1.5272797378060534
0.4379699248120297,1.6171197223828802
0.46230158730158694,1.7069597069597067
0.4866332497911445,1.7967996915365334
0.5109649122807013,1.8866396761133597
0.5352965747702587,1.9764796606901867
0.5596282372598159,2.0663196452670136
0.583959899749373,2.15615962984384
0.6082915622389305,2.245999614420667
0.6326232247284873,2.3358395989974934
0.6569548872180448,2.42567958357432
0.6812865497076022,2.5155195681511464
0.7056182121971591,2.605359552727973
0.7299498746867167,2.6951995373048003
0.7542815371762736,2.785039521881627
0.7786131996658306,2.874879506458454
0.8029448621553882,2.96471949103528
0.8272765246449453,3.054559475612107
0.8516081871345027,3.144399460188933
0.8759398496240594,3.2342394447657603
0.9002715121136169,3.324079429342587
0.9246031746031739,3.4139194139194133
0.9489348370927314,3.50375939849624
0.973266499582289,3.593599383073067
0.9975981620718454,3.683439367649894
1.0219298245614026,3.7732793522267194
1.0462614870509601,3.863119336803547
1.0705931495405174,3.9529593213803733
1.094924812030075,4.0427993059572005
1.1192564745196318,4.132639290534027
1.1435881370091885,4.222479275110853
1.167919799498746,4.31231925968768
1.1922514619883036,4.4021592442645066
1.216583124477861,4.491999228841334
1.240914786967418,4.58183921341816
1.2652464494569746,4.671679197994987
1.2895781119465324,4.7615191825718135
1.3139097744360897,4.85135916714864
1.338241436925647,4.941199151725467
1.3625730994152043,5.031039136302293
1.3869047619047608,5.1208791208791204
1.4112364243943183,5.210719105455946
1.435568086883876,5.300559090032773
1.4598997493734334,5.390399074609601
1.4842314118629905,5.480239059186427
1.508563074352547,5.570079043763254
1.5328947368421046,5.65991902834008
1.557226399331662,5.749759012916907
1.5815580618212195,5.839598997493734
1.6058897243107768,5.929438982070561
1.6302213868003328,6.019278966647386
1.654553049289891,6.109118951224214
1.678884711779448,6.19895893580104
1.7032163742690054,6.288798920377866
1.7275480367585636,6.378638904954694
1.751879699248119,6.468478889531521
1.776211361737677,6.5583188741083465
1.8005430242272344,6.648158858685174
1.8248746867167915,6.737998843262001
1.8492063492063477,6.827838827838827
1.8735380116959053,6.917678812415653
1.897869674185463,7.007518796992479
1.9222013366750204,7.097358781569307
1.946532999164578,7.187198766146134
1.9708646616541339,7.2770387507229595
1.995196324143692,7.366878735299787
2.0195279866332494,7.456718719876614
2.0438596491228056,7.546558704453441
2.0681913116123636,7.636398689030266
2.0925229741019202,7.726238673607094
2.116854636591478,7.816078658183921
2.1411862990810353,7.905918642760746
2.165517961570592,7.995758627337573
2.18984962406015,8.085598611914401
2.214181286549706,8.175438596491226
2.2385129490392646,8.265278581068054
2.262844611528821,8.35511856564488
2.287176274018378,8.444958550221706
2.3115079365079363,8.534798534798535
2.335839598997492,8.624638519375358
2.3601712614870505,8.714478503952188
2.384502923976607,8.804318488529013
2.4088345864661638,8.89415847310584
2.433166248955722,8.983998457682668
2.4574979114452784,9.073838442259493
2.481829573934837,9.163678426836322
2.5061612364243935,9.253518411413147
2.5304928989139506,9.343358395989974
2.5548245614035086,9.433198380566802
2.5791562238930648,9.523038365143627
2.6034878863826223,9.612878349720454
2.62781954887218,9.70271833429728
2.652151211361736,9.792558318874105
2.676482873851294,9.882398303450934
2.7008145363408516,9.97223828802776
2.7251461988304087,10.062078272604586
2.7494778613199657,10.151918257181414
2.7738095238095224,10.24175824175824
2.7981411862990804,10.331598226335068
2.822472848788637,10.421438210911893
2.846804511278195,10.511278195488721
2.871136173767752,10.601118180065546
2.8954678362573087,10.690958164642373
2.9197994987468667,10.780798149219201
2.9441311612364234,10.870638133796025
2.968462823725981,10.960478118372855
2.9927944862155376,11.05031810294968
3.017126148705095,11.140158087526506
3.0414578111946526,11.229998072103335
3.0657894736842093,11.31983805668016
3.0901211361737673,11.409678041256988
3.114452798663324,11.499518025833813
3.13878446115288,11.58935801041064
3.163116123642439,11.679197994987469
3.187447786131995,11.769037979564295
3.2117794486215536,11.858877964141122
3.2361111111111103,11.948717948717945
3.2604427736006656,12.038557933294772
3.2847744360902245,12.1283979178716
3.309106098579782,12.218237902448427
3.3334377610693395,12.308077887025256
3.357769423558896,12.39791787160208
3.382101086048452,12.487757856178908
3.406432748538011,12.577597840755733
3.430764411027568,12.667437825332561
3.455096073517127,12.757277809909388
3.4794277360066825,12.847117794486213
3.503759398496238,12.936957779063041
3.528091060985797,13.026797763639866
3.552422723475354,13.116637748216693
3.5767543859649114,13.206477732793521
3.601086048454469,13.296317717370348
3.625417710944024,13.386157701947175
3.649749373433583,13.475997686524002
3.6740810359231397,13.565837671100827
3.6984126984126955,13.655677655677653
3.722744360902255,13.745517640254482
3.7470760233918106,13.835357624831307
3.7714076858813694,13.925197609408135
3.795739348370926,14.015037593984959
3.8200710108604814,14.104877578561787
3.8444026733500407,14.194717563138614
3.8687343358395965,14.284557547715442
3.893065998329156,14.374397532292267
3.9173976608187124,14.464237516869092
3.9417293233082678,14.554077501445919
3.9660609857978266,14.643917486022747
3.990392648287384,14.733757470599574
4.014724310776941,14.823597455176401
