p,sig_eq,test
-3.7042378649786722,2.0070481789100945,0.5067435602742497
-3.7334165596838087,2.007099120152205,0.506782695395317
-3.762595254388945,2.0071500613943165,0.5068218230164323
-3.7917739490940825,2.0072010026335225,0.5068609431328308
-3.82095264379922,2.007251943874672,0.5069000557436253
-3.8501313385043523,2.0073028851206396,0.5069391608583536
-3.8793100332094936,2.0073538263569612,0.5069782584839051
-3.9084887279146283,2.00740476760004,0.5070173486038344
-3.9376674226197643,2.0074557088440637,0.5070564312432201
-3.9668461173249008,2.0075066500842627,0.5070955063972492
-3.9960248120300412,2.00755759132154,0.5071345740625296
-4.025203506735172,2.0076085325703863,0.5071736342432744
-4.054382201440314,2.0076594738047957,0.5072126869619681
-4.083560896145453,2.007710415042084,0.5072517321866674
-4.112739590850582,2.0077613562938317,0.5072907699436373
-4.141918285555723,2.00781229753112,0.5073298002514417
-4.171096980260857,2.007863238775154,0.507368823074216
-4.200275674965996,2.0079141800124534,0.5074078384434555
-4.229454369671134,2.007965121252625,0.5074468463440356
-4.258633064376267,2.008016062499544,0.5074858467918627
-4.287811759081406,2.008067003737809,0.5075248397951194
-4.316990453786547,2.0081179449731796,0.5075638253361162
-4.34616914849168,2.0081688862191425,0.5076028034255785
-4.375347843196813,2.0082198274650884,0.5076417740845866
-4.404526537901954,2.008270768702377,0.5076807373018892
-4.4337052326070925,2.0083217099396764,0.5077196930688609
-4.462883927312224,2.008372651187556,0.5077586414001246
-4.492062622017365,2.0084235924229317,0.5077975823128273
-4.521241316722501,2.0084745336640655,0.5078365157789825
-4.550420011427633,2.00852547491388,0.5078754418260568
-4.579598706132775,2.008576416146355,0.5079143604609366
-4.60877740083791,2.008627357391367,0.5079532716516996
-4.637956095543049,2.008678298629611,0.5079921754413748
-4.667134790248185,2.008729239871713,0.5080310718070461
-4.696313484953324,2.0087801811099775,0.5080699607659132
-4.725492179658459,2.008831122354967,0.5081088423106328
-4.754670874363599,2.008882063589377,0.5081477164583141
-4.783849569068738,2.008933004828598,0.5081865831887259
-4.81302826377387,2.008983946074556,0.5082254425254491
-4.842206958479009,2.0090348873128,0.5082642944740151
-4.871385653184149,2.0090858285500985,0.508303139018015
-4.900564347889279,2.0091367697999116,0.5083419761694657
-4.929743042594416,2.0091877110429808,0.5083808059493513
-4.958921737299555,2.0092386522793015,0.5084196283348088
-4.988100432004692,2.009289593520445,0.5084584433287883
-5.01727912670983,2.0093405347616002,0.5084972509497242
-5.046457821414961,2.009391476009492,0.5085360511941184
-5.075636516120103,2.0094424172429175,0.5085748440739056
-5.104815210825238,2.009493358487914,0.5086136295636406
-5.133993905530374,2.0095442997300252,0.5086524077011169
-5.1631726002355105,2.0095952409702136,0.5086911784699091
-5.192351294940647,2.0096461822103926,0.5087299418742447
-5.221529989645781,2.0096971234563483,0.508768697919605
-5.250708684350921,2.0097480646926753,0.5088074466166708
-5.279887379056059,2.009799005931902,0.5088461879477435
-5.309066073761193,2.0098499471788056,0.5088849219325194
-5.3382447684663346,2.009900888414192,0.5089236485802999
-5.36742346317147,2.0099518296563037,0.5089623678683366
-5.396602157876607,2.0100027708984145,0.5090010798239484
-5.425780852581745,2.0100537121366697,0.5090397844410487
-5.454959547286883,2.0101046533758913,0.5090784817174083
-5.484138241992016,2.010155594621838,0.5091171716623746
-5.513316936697155,2.0102065358600925,0.5091558542865676
-5.54249563140229,2.0102574771021926,0.5091945295736136
-5.5716743261074235,2.0103084183491173,0.5092331975418503
-5.600853020812566,2.010359359582571,0.509271858195481
-5.6300317155176955,2.010410300833329,0.5093105115129706
-5.659210410222837,2.010461242068705,0.5093491575383358
-5.688389104927974,2.0105121833098396,0.5093877962308012
-5.717567799633106,2.010563124555807,0.5094264276215184
-5.746746494338246,2.010614065794062,0.5094650517121341
-5.775925189043387,2.0106650070313616,0.5095036684887979
-5.80510388374852,2.0107159482763395,0.5095422779634159
-5.831255288878002,2.01076160436108,0.5020880778259245
-5.830161087826558,2.0107596940667136,0.42999237533661083
-5.8290668867751165,2.010757783770134,0.42999054364613193
-5.827972685723676,2.0107558734736637,0.42998871193528276
-5.8268784846722355,2.0107539631771214,0.4299868802076358
-5.825784283620794,2.01075205288047,0.429985048462909
-5.824690082569351,2.010750142583963,0.42998321670104245
-5.82359588151791,2.0107482322875283,0.42998138492243393
-5.822501680466469,2.010746321990949,0.4299795531269666
-5.821407479415027,2.010744411694406,0.4299777213143061
-5.820313278363585,2.0107425013977904,0.42997588948473003
-5.819219077312144,2.0107405911012117,0.42997405763807317
-5.818124876260701,2.0107386808046694,0.4299722257745049
-5.81703067520926,2.0107367705080894,0.42997039389402
-5.81593647415782,2.0107348602116213,0.42996856199650657
-5.814842273106379,2.0107329499151483,0.42996673008219244
-5.8137480720549375,2.0107310396184612,0.4299648981508981
-5.812653871003495,2.010729129321991,0.42996306620230335
-5.811559669952055,2.010727219025303,0.42996123423707255
-5.810465468900612,2.010725308728869,0.42995940225452994
-5.809371267849173,2.010723398432397,0.42995757025540465
-5.8082770667977295,2.01072148813582,0.4299557382392491
-5.807182865746288,2.0107195778392764,0.4299539062059577
-5.8060886646948475,2.010717667542697,0.42995207415574277
-5.804994463643406,2.0107157572462624,0.42995024208849936
-5.803900262591964,2.0107138469496473,0.4299484100045037
-5.802806061540525,2.0107119366530313,0.42994657790325214
-5.801711860489082,2.010710026356561,0.42994474578502473
-5.800617659437641,2.0107081160600906,0.42994291365004766
-5.799523458386198,2.0107062057635474,0.42994108149809257
-5.798429257334758,2.010704295467006,0.42993924932905014
-5.797335056283319,2.0107023851703536,0.4299374171430294
-5.796240855231875,2.010700474873847,0.4299355849398631
-5.795146654180434,2.0106985645772673,0.42993375271994455
-5.794052453128992,2.010696654280762,0.42993192048293555
-5.792958252077551,2.0106947439841827,0.4299300882290618
-5.79186405102611,2.0106928336877106,0.42992825595809225
-5.7907698499746685,2.0106909233910963,0.4299264236703106
-5.789675648923226,2.0106890130945176,0.42992459136533284
-5.788581447871785,2.0106871027979736,0.42992275904342886
-5.787487246820344,2.010685192501395,0.42992092670459764
-5.786393045768903,2.010683282204961,0.42991909434873404
-5.7852988447174605,2.010681371908346,0.42991726197610813
-5.784204643666019,2.0106794616118755,0.4299154295862265
-5.783110442614578,2.010677551315368,0.4299135971795844
-5.782016241563138,2.010675641018934,0.42991176475590326
-5.780922040511697,2.01067373072221,0.4299099323153547
-5.779827839460253,2.0106718204256295,0.42990809985737305
-5.778733638408814,2.0106699101291605,0.4299062673826353
-5.777639437357372,2.010667999832582,0.42990443489108293
-5.776545236305931,2.010666089536147,0.42990260238237693
-5.775451035254491,2.0106641792395674,0.42990076985690956
-5.774356834203048,2.010662268943097,0.42989893731423406
-5.773262633151607,2.0106603586465184,0.42989710475474413
-5.772168432100166,2.0106584483498304,0.42989527217810136
-5.771074231048725,2.0106565380532144,0.42989343958430615
-5.769980029997282,2.010654627756998,0.42989160697363615
-5.768885828945841,2.0106527174604185,0.4298897743465909
-5.7677916278944,2.010650807163767,0.42988794170200545
-5.76669742684296,2.010648896867406,0.4298861090403222
-5.765603225791518,2.010646986570392,0.4298842763620941
-5.764509024740076,2.0106450762743187,0.4298824436658787
-5.763414823688635,2.0106431659774504,0.42988061095411917
-5.762320622637193,2.010641255680945,0.42987877822415427
-5.761226421585753,2.010639345384293,0.4298769454777566
-5.760132220534312,2.0106374350879666,0.429875112714142
-5.75903801948287,2.0106355247915326,0.4298732799340426
-5.757943818431429,2.0106336144950614,0.42987144713678693
-5.756849617379987,2.0106317041982282,0.42986961432248133
-5.7557554163285465,2.0106297939018303,0.429867781490636
-5.754661215277106,2.0106278836052525,0.4298659486424645
-5.753567014225664,2.010625973308673,0.4298641157770266
-5.752472813174223,2.0106240630122025,0.42986228289459594
-5.751378612122781,2.0106221527154773,0.4298604499953365
-5.7502844110713385,2.0106202424188293,0.4298586170787014
-5.749190210019898,2.0106183321223927,0.4298567841451865
-5.748096008968457,2.010616421825885,0.4298549511950066
-5.747001807917017,2.0106145115293446,0.42985311822772687
-5.745907606865575,2.010612601232837,0.42985128524339883
-5.744813405814132,2.010610690936474,0.4298494522421311
-5.743719204762691,2.010608780639714,0.42984761922409065
-5.742625003711249,2.0106068703432083,0.4298457861884477
-5.74153080265981,2.0106049600467015,0.4298439531361968
-5.7404366016083666,2.0106030497500855,0.4298421200669497
-5.739342400556925,2.010601139453615,0.4298402869805442
-5.738248199505485,2.010599229157073,0.4298384538773642
-5.737153998454044,2.010597318860458,0.42983662075707774
-5.7360597974026035,2.01059540856395,0.429834787619682
-5.73496559635116,2.0105934982675517,0.4298329544654539
-5.73387139529972,2.0105915879709,0.42983112129440154
-5.732777194248279,2.0105896776743934,0.42982928810595994
-5.731682993196838,2.0105877673778147,0.4298274549007449
-5.730588792145397,2.010585857081235,0.42982562167841804
-5.729494591093956,2.01058394678462,0.42982378843909197
-5.728400390042513,2.010582036488403,0.4298219551827148
-5.727306188991072,2.010580126191752,0.42982012190994895
-5.726211987939631,2.0105782158951353,0.4298182886195155
-5.72511778688819,2.0105763055983408,0.42981645531213813
-5.724023585836747,2.010574395302015,0.42981462198748444
-5.722929384785306,2.0105724850055067,0.42981278864655287
-5.721835183733865,2.010570574708929,0.42981095528834024
-5.7207409826824245,2.0105686644123137,0.4298091219130184
-5.719646781630982,2.0105667541158416,0.4298072885206371
-5.718552580579541,2.0105648438192283,0.4298054551114746
-5.717458379528099,2.0105629335229724,0.4298036216850948
-5.71636417847666,2.010561023226069,0.4298017882422609
-5.715269977425218,2.0105591129296343,0.4297999547814289
-5.714175776373778,2.010557202633346,0.4297981213043137
-5.713081575322335,2.0105552923363317,0.42979628781041823
-5.711987374270893,2.010553382040042,0.42979445429840357
-5.710893173219453,2.0105514717436073,0.4297926207705011
-5.70979897216801,2.0105495614471,0.4297907872253691
-5.70870477111657,2.0105476511504143,0.4297889536631236
-5.707610570065128,2.0105457408537974,0.42978712008359077
-5.706516369013687,2.0105438305575447,0.42978528648716824
-5.7054221679622446,2.0105419202606765,0.4297834528742933
-5.704327966910803,2.0105400099643145,0.42978161924346786
-5.7032337658593635,2.0105380996678415,0.42977978559641183
-5.702139564807922,2.010536189371048,0.4297779519321819
-5.701045363756481,2.0105342790746485,0.4297761182504486
-5.699951162705038,2.0105323687780343,0.42977428455231637
-5.698856961653597,2.0105304584815995,0.42977245083684357
-5.697762760602156,2.0105285481849835,0.42977061710464076
-5.696668559550713,2.0105266378884057,0.429768783355149
-5.695574358499272,2.01052472759197,0.42976694958870754
-5.694480157447831,2.010522817295427,0.4297651158054747
-5.693385956396391,2.010520906998777,0.4297632820050685
-5.692291755344949,2.010518996702305,0.42976144818748535
-5.691197554293507,2.0105170864057986,0.4297596143531671
-5.6901033532420655,2.0105151761092195,0.42975778050178287
-5.689009152190624,2.0105132658126763,0.4297559466332793
-5.687914951139182,2.010511355515808,0.4297541127478194
-5.686820750087743,2.0105094452196277,0.42975227884484707
-5.685726549036301,2.010507534923084,0.429750444925919
-5.684632347984858,2.0105056246264326,0.42974861098941874
-5.683538146933418,2.0105037143299986,0.4297467770357417
-5.6824439458819755,2.010501804033347,0.4297449430653887
-5.681349744830535,2.0104998937369487,0.429743109077684
-5.6802555437790945,2.0104979834402603,0.4297412750733557
-5.679161342727653,2.010496073143718,0.4297394410515667
-5.678067141676212,2.0104941628472126,0.4297376070129914
-5.676972940624771,2.010492252550633,0.42973577295745274
-5.675878739573329,2.010490342254162,0.429733938884786
-5.674784538521888,2.010488431957329,0.4297321047952727
-5.673690337470447,2.010486521661112,0.4297302706881849
-5.672596136419005,2.0104846113646424,0.42972843656503085
-5.671501935367566,2.0104827010680264,0.4297266024244694
-5.6704077343161225,2.0104807907715196,0.42972476826666844
-5.669313533264682,2.0104788804749036,0.42972293409201473
-5.668219332213241,2.0104769701783267,0.4297210999001745
-5.6671251311618,2.0104750598817462,0.42971926569138197
-5.666030930110359,2.0104731495850947,0.4297174314655623
-5.664936729058918,2.010471239288516,0.42971559722261504
-5.663842528007476,2.010469328992226,0.4297137629627611
-5.6627483269560335,2.010467418695539,0.4297119286863299
-5.661654125904593,2.010465508399103,0.42971009439227015
-5.660559924853151,2.010463598102345,0.4297082600815797
-5.659465723801709,2.010461687806054,0.4297064257533684
-5.6583715227502696,2.0104597775094035,0.4297045914088567
-5.657277321698827,2.0104578672130407,0.42970275704676913
-5.656183120647385,2.010455956916209,0.4297009226681064
-5.655088919595944,2.0104540466199543,0.4296990882716977
-5.653994718544503,2.010452136323159,0.42969725385915536
-5.652900517493062,2.0104502260267596,0.4296954194287568
-5.651806316441619,2.0104483157301445,0.42969358498194915
-5.650712115390179,2.0104464054337114,0.42969175051778563
-5.649617914338738,2.010444495137024,0.42968991603687684
-5.648523713287297,2.010442584840588,0.42968808153855237
-5.647429512235855,2.010440674543865,0.42968624702359054
-5.646335311184413,2.0104387642475396,0.4296844124911641
-5.645241110132972,2.0104368539509947,0.42968257794232095
-5.64414690908153,2.0104349436545252,0.4296807433761207
-5.64305270803009,2.0104330333579457,0.4296789087930065
-5.641958506978649,2.0104311230611502,0.42967707419270157
-5.640864305927207,2.0104292127647163,0.4296752395750339
-5.639770104875765,2.010427302468173,0.42967340494089623
-5.638675903824324,2.0104253921716673,0.42967157028956604
-5.637581702772883,2.01042348187534,0.4296697356212641
-5.636487501721443,2.0104215715783997,0.4296679009362095
-5.6353933006700005,2.0104196612820013,0.42966606623318615
-5.634299099618558,2.0104177509854226,0.4296642315139619
-5.633204898567118,2.010415840688916,0.42966239677743856
-5.632110697515675,2.010413930392624,0.4296605620239945
-5.631016496464237,2.0104120200959024,0.4296587272538513
-5.629922295412793,2.0104101097993956,0.4296568924660172
-5.62882809436135,2.0104081995028524,0.4296550576614812
-5.62773389330991,2.0104062892063093,0.42965322283986446
-5.626639692258469,2.0104043789096586,0.42965138800121366
-5.625545491207028,2.0104024686130426,0.42964955314536735
-5.624451290155587,2.0104005583166815,0.4296477182725434
-5.623357089104144,2.010398648020174,0.42964588338307447
-5.622262888052703,2.010396737723558,0.429644048476354
-5.621168687001262,2.010394827426908,0.42964221355243565
-5.620074485949821,2.010392917130509,0.4296403786114281
-5.61898028489838,2.01039100683393,0.42963854365377446
-5.617886083846937,2.0103890965374944,0.42963670867881
-5.616791882795496,2.01038718624088,0.4296348736870355
-5.615697681744055,2.010385275944337,0.42963303867794794
-5.614603480692613,2.010383365647904,0.42963120365193835
-5.613509279641172,2.0103814553509984,0.4296293686090605
-5.61241507858973,2.0103795450546365,0.4296275335484207
-5.6113208775382875,2.010377634758165,0.4296256984715834
-5.610226676486849,2.0103757244615874,0.4296238633775422
-5.609132475435408,2.010373814165008,0.42962202826630047
-5.608038274383966,2.0103719038685366,0.42962019313801925
-5.6069440733325235,2.010369993571885,0.42961835799286646
-5.605849872281081,2.0103680832754875,0.42961652283040164
-5.604755671229641,2.0103661729787268,0.429614687651288
-5.6036614701782,2.0103642626823657,0.42961285245457853
-5.602567269126759,2.0103623523855694,0.42961101724144685
-5.601473068075318,2.0103604420890635,0.42960918201060405
-5.600378867023875,2.010358531792736,0.4296073467631675
-5.599284665972434,2.0103566214961566,0.4296055114989721
-5.598190464920992,2.0103547111995783,0.42960367621734735
-5.5970962638695525,2.0103528009031075,0.4296018409186823
-5.596002062818111,2.0103508906064924,0.4296000056031427
-5.594907861766668,2.0103489803098773,0.42959817027033814
-5.593813660715227,2.010347070013335,0.429596334920498
-5.592719459663786,2.0103451597168993,0.429594499553725
-5.591625258612345,2.010343249420646,0.42959266417007486
-5.590531057560905,2.0103413391237783,0.42959082876966675
-5.589436856509462,2.010339428827127,0.42958899335126405
-5.588342655458021,2.010337518530764,0.42958715791615465
-5.58724845440658,2.0103356082339685,0.4295853224644472
-5.586154253355137,2.01033369793757,0.42958348699503
-5.585060052303699,2.010331787640955,0.42958165150917943
-5.583965851252255,2.0103298773444127,0.4295798160059506
-5.582871650200814,2.0103279670480854,0.42957798048579143
-5.5817774491493735,2.0103260567513255,0.42957614494891555
-5.580683248097931,2.0103241464548915,0.42957430939433144
-5.57958904704649,2.010322236158385,0.4295724738232021
-5.5784948459950465,2.0103203258619144,0.4295706382349117
-5.577400644943606,2.0103184155652984,0.4295688026296359
-5.576306443892167,2.010316505268611,0.42956696700708824
-5.575212242840725,2.0103145949721775,0.4295651313673863
-5.5741180417892835,2.0103126846754895,0.4295632957110225
-5.573023840737842,2.0103107743789463,0.42956146003722057
-5.5719296396864,2.010308864082333,0.42955962434659767
-5.570835438634959,2.0103069537860048,0.4295577886388153
-5.569741237583519,2.010305043489427,0.4295559529144217
-5.568647036532077,2.010303133193135,0.4295541171725966
-5.567552835480633,2.0103012228965573,0.42955228141416085
-5.5664586344291935,2.0102993125997974,0.4295504456382362
-5.565364433377752,2.0102974023032543,0.42954860984498355
-5.564270232326311,2.0102954920067115,0.42954677403501235
-5.56317603127487,2.0102935817103122,0.42954493820799156
-5.562081830223428,2.010291671413661,0.42954310236413695
-5.560987629171987,2.0102897611172637,0.4295412665028499
-5.559893428120546,2.0102878508207214,0.4295394306248973
-5.5587992270691045,2.010285940523997,0.4295375947296691
-5.557705026017665,2.0102840302274902,0.42953575881710987
-5.556610824966223,2.0102821199310927,0.4295339228878318
-5.555516623914781,2.0102802096342955,0.42953208694166645
-5.55442242286334,2.0102782993378985,0.42953025097783937
-5.553328221811899,2.0102763890413904,0.4295284149975695
-5.552234020760459,2.010274478744992,0.42952657900007407
-5.551139819709017,2.0102725684483778,0.4295247429856945
-5.550045618657575,2.0102706581516534,0.4295229069539256
-5.548951417606133,2.01026874785522,0.4295210709049366
-5.547857216554693,2.0102668375587847,0.429519234839335
-5.546763015503252,2.0102649272622415,0.42951739875667705
-5.545668814451811,2.0102630169656264,0.4295155626567975
-5.544574613400369,2.010261106669301,0.4295137265397467
-5.543480412348927,2.0102591963724334,0.4295118904060905
-5.5423862112974875,2.010257286075853,0.42951005425453864
-5.541292010246046,2.0102553757792734,0.4295082180863723
-5.540197809194605,2.0102534654829123,0.4295063819011501
-5.539103608143162,2.0102515551862963,0.42950454569920066
-5.538009407091721,2.010249644889573,0.4295027094798071
-5.5369152060402795,2.010247734593248,0.4295008732431871
-5.535821004988839,2.0102458242967396,0.4294990369901202
-5.5347268039373985,2.0102439140001973,0.4294972007197113
-5.533632602885955,2.0102420037034374,0.42949536443218733
-5.532538401834515,2.0102400934068587,0.429493528127274
-5.531444200783074,2.0102381831104976,0.4294916918055763
-5.530349999731634,2.010236272814062,0.42948985546715174
-5.529255798680192,2.0102343625173384,0.429488019111551
-5.528161597628749,2.010232452220759,0.4294861827384428
-5.5270673965773085,2.0102305419242157,0.42948434634849797
-5.525973195525867,2.0102286316277826,0.42948250994154746
-5.524878994474425,2.010226721331418,0.4294806735177016
-5.523784793422984,2.010224811034588,0.42947883707689843
-5.522690592371542,2.0102229007382615,0.4294770006183127
-5.521596391320101,2.0102209904415007,0.42947516414344034
-5.520502190268661,2.0102190801450304,0.42947332765083657
-5.5194079892172185,2.010217169848489,0.42947149114161465
-5.518313788165777,2.010215259551801,0.4294696546152176
-5.517219587114336,2.010213349255438,0.4294678180715277
-5.516125386062893,2.010211438958967,0.4294659815112774
-5.515031185011453,2.0102095286623882,0.42946414493379187
-5.513936983960012,2.010207618365774,0.4294623083390756
-5.512842782908571,2.0102057080692655,0.4294604717272359
-5.5117485818571295,2.010203797772869,0.42945863509849325
-5.510654380805687,2.0102018874762884,0.4294567984528523
-5.509560179754247,2.010199977179602,0.4294549617898665
-5.508465978702806,2.010198066882987,0.42945312510964734
-5.507371777651365,2.010196156586516,0.4294512884124692
-5.5062775765999215,2.0101942462901174,0.42944945169844073
-5.505183375548481,2.0101923359933576,0.4294476149674613
-5.50408917449704,2.0101904256966705,0.4294457782188541
-5.502994973445598,2.010188515400344,0.4294439414532884
-5.501900772394158,2.0101866051038737,0.4294421046712065
-5.500806571342715,2.010184694807223,0.42944026787183315
-5.499712370291274,2.0101827845106426,0.42943843105511287
-5.498618169239834,2.0101808742142087,0.4294365942214276
-5.497523968188392,2.0101789639176664,0.4294347573708988
-5.496429767136952,2.010177053621195,0.4294329205031287
-5.495335566085509,2.010175143324436,0.42943108361839555
-5.4942413650340685,2.0101732330280013,0.4294292467161499
-5.493147163982627,2.010171322731675,0.4294274097973286
-5.492052962931186,2.010169412435059,0.4294255728616016
-5.490958761879743,2.0101675021386978,0.4294237359083548
-5.4898645608283045,2.0101655918416483,0.42942189893842553
-5.488770359776861,2.0101636815452872,0.42942006195036364
-5.487676158725421,2.010161771248815,0.42941822494628806
-5.48658195767398,2.010159860952128,0.42941638792496395
-5.485487756622539,2.0101579506557297,0.4294145508862363
-5.484393555571098,2.010156040359079,0.4294127138308772
-5.483299354519655,2.0101541300626797,0.42941087675805034
-5.482205153468214,2.0101522197660646,0.42940903966853994
-5.481110952416773,2.0101503094694846,0.4294072025616163
-5.480016751365331,2.010148399172907,0.42940536543767066
-5.47892255031389,2.01014648887658,0.42940352829664985
-5.47782834926245,2.010144578579532,0.42940169113893567
-5.476734148211008,2.0101426682831702,0.4293998539630392
-5.475639947159567,2.0101407579868784,0.42939801677111655
-5.474545746108127,2.0101388476901567,0.429396179562225
-5.473451545056684,2.010136937393577,0.42939434233559326
-5.472357344005242,2.0101350270969256,0.42939250509209703
-5.471263142953802,2.0101331168005627,0.42939066783141255
-5.470168941902361,2.0101312065042745,0.42938883055409494
