p,sig_eq
-0.5604245462142992,1.6812736386429388
-0.5486273765223864,1.6458821295672006
-0.5368302068304739,1.6104906204914629
-0.525033037138561,1.5750991114157247
-0.5132358674466484,1.5397076023399867
-0.5014386977547357,1.5043160932642488
-0.4896415280628231,1.468924584188511
-0.4778443583709104,1.4335330751127726
-0.4660471886789978,1.398141566037035
-0.454250018987085,1.362750056961297
-0.4424528492951724,1.3273585478855587
-0.43065567960325973,1.2919670388098208
-0.4188585099113471,1.2565755297340828
-0.4070613402194343,1.2211840206583449
-0.3952641705275217,1.185792511582607
-0.3834670008356091,1.150401002506869
-0.37166983114369634,1.115009493431131
-0.3598726614517837,1.0796179843553928
-0.348075491759871,1.044226475279655
-0.33627832206795844,1.0088349662039169
-0.3244811523760458,0.973443457128179
